Open Time,Type,Lots,Symbol,Open Price,Close Time,Close Price,Commission,Swap,Net Pips,Net Profit,Max Profit,Max Pips,Max Loss,Max Loss Pips,Magic Number,Comment,Holding Time (Hours),Holding Time
19/11/2025 06:00:11,buy,1.00,AUDCAD,0.90752,20/11/2025 15:38:16,0.91249,-5.00,1.58,49.70,350.53,350.53,49.70,-48.57,-6.10,1,Dragon Wave_BZ2,33.63,1.40days
19/11/2025 06:00:13,buy,1.00,AUDCAD,0.90747,20/11/2025 15:32:16,0.91214,-5.00,1.58,46.70,328.87,328.87,46.70,-45.00,-5.60,1,Dragon Wave_DZ2,33.53,1.40days
19/11/2025 06:00:08,buy,1.00,AUDCAD,0.90755,20/11/2025 15:31:21,0.91184,-5.00,1.58,42.90,301.88,301.88,42.90,-50.72,-6.40,1,Dragon Wave_AZ2,33.52,1.40days
12/11/2025 16:00:21,buy,1.00,GBPCHF,1.04630,20/11/2025 13:00:34,1.05419,-5.00,100.02,78.90,1073.35,1139.27,84.20,-1226.60,-99.90,1,Dragon Wave_HZ2,189.00,7.88days
14/11/2025 15:08:22,buy,1.00,EURCHF,0.91865,18/11/2025 18:22:54,0.92560,-5.00,5.03,69.50,869.26,869.26,69.50,-88.76,-6.60,1,Dragon Wave_KZ2,99.24,4.14days
14/11/2025 10:01:28,buy,1.00,EURCHF,0.92109,18/11/2025 18:22:53,0.92561,-5.00,5.03,45.20,565.33,565.33,45.20,-398.43,-31.00,1,Dragon Wave_DZ2,104.36,4.35days
14/11/2025 10:00:23,buy,1.00,GBPCHF,1.04045,18/11/2025 18:22:31,1.05064,-5.00,21.11,101.90,1290.40,1290.40,101.90,-528.71,-41.40,1,Dragon Wave_GZ2,104.37,4.35days
14/11/2025 07:00:36,buy,1.00,GBPCHF,1.04107,18/11/2025 18:22:29,1.05064,-5.00,21.11,95.70,1212.88,1212.88,95.70,-607.14,-47.60,1,Dragon Wave_NZ2,107.36,4.47days
14/11/2025 02:00:30,buy,1.00,GBPCHF,1.04365,18/11/2025 18:22:28,1.05063,-5.00,21.11,69.80,889.00,889.00,69.80,-933.50,-73.40,1,Dragon Wave_KZ2,112.37,4.68days
14/11/2025 02:00:30,buy,1.00,GBPCHF,1.04365,18/11/2025 18:22:26,1.05063,-5.00,21.11,69.80,889.00,889.00,69.80,-933.50,-73.40,1,Dragon Wave_IZ2,112.37,4.68days
14/11/2025 14:00:25,buy,1.00,GBPCHF,1.03972,18/11/2025 18:22:25,1.05063,-5.00,21.11,109.10,1380.47,1380.47,109.10,-232.17,-17.90,1,Dragon Wave_EZ2,100.37,4.18days
14/11/2025 02:00:21,buy,1.00,GBPCHF,1.04362,18/11/2025 18:22:22,1.05063,-5.00,21.11,70.10,892.74,892.74,70.10,-929.71,-73.10,1,Dragon Wave_BZ2,112.37,4.68days
13/11/2025 18:02:05,buy,1.00,EURCHF,0.92275,18/11/2025 16:00:24,0.92360,-5.00,7.55,8.50,109.29,109.29,8.50,-606.59,-47.60,1,Dragon Wave_FZ2,117.97,4.92days
14/11/2025 15:08:18,buy,2.50,EURCHF,0.91864,18/11/2025 16:00:20,0.92361,-12.50,12.58,49.70,1560.38,1560.38,49.70,-218.73,-6.50,1,Dragon Wave_FZ3,96.87,4.04days
14/11/2025 02:00:27,buy,1.00,GBPCHF,1.04365,18/11/2025 13:00:35,1.04827,-5.00,21.11,46.20,595.55,689.25,54.40,-933.50,-73.40,1,Dragon Wave_DZ2,107.00,4.46days
13/11/2025 19:02:36,buy,2.50,EURCHF,0.92223,18/11/2025 12:54:29,0.92347,-12.50,18.89,12.40,395.21,395.21,12.40,-1351.47,-42.40,1,Dragon Wave_AZ3,113.86,4.74days
12/11/2025 12:00:04,buy,1.00,EURCHF,0.92485,18/11/2025 12:54:29,0.92337,-5.00,15.07,-14.80,-175.56,111.38,8.70,-865.58,-68.60,1,Dragon Wave_AZ2,144.91,6.04days
14/11/2025 02:00:28,buy,1.00,GBPCHF,1.04364,17/11/2025 15:00:29,1.04845,-5.00,10.57,48.10,610.26,654.60,51.60,-932.24,-73.30,1,Dragon Wave_FZ2,85.00,3.54days
12/11/2025 16:00:10,buy,1.00,GBPCHF,1.04635,17/11/2025 13:51:59,1.04767,-5.00,52.70,13.20,213.68,300.58,21.90,-1232.92,-100.40,1,Dragon Wave_AZ2,117.86,4.91days
14/11/2025 07:00:13,buy,2.50,GBPCHF,1.04111,17/11/2025 13:51:58,1.04767,-12.50,26.42,65.60,2076.16,2076.16,65.60,-1530.49,-48.00,1,Dragon Wave_AZ3,78.86,3.29days
29/10/2025 09:00:25,buy,1.00,GBPCAD,1.84281,14/11/2025 10:46:11,1.85041,-5.00,33.08,76.00,569.69,830.06,115.50,-673.63,-93.20,1,Dragon Wave_HZ2,385.76,16.07days
29/10/2025 15:00:23,buy,1.00,GBPCAD,1.83925,13/11/2025 20:00:17,1.85233,-5.00,30.42,130.80,958.18,1082.19,151.10,-418.23,-57.60,1,Dragon Wave_OZ2,365.00,15.21days
29/10/2025 15:00:11,buy,1.00,GBPCAD,1.83925,13/11/2025 19:02:41,1.85111,-5.00,30.42,118.60,871.74,1082.19,151.10,-418.23,-57.60,1,Dragon Wave_CZ2,364.04,15.17days
29/10/2025 09:00:27,buy,1.00,GBPCAD,1.84272,07/11/2025 02:00:14,1.85411,-5.00,17.07,113.90,819.16,825.59,114.80,-667.18,-92.30,1,Dragon Wave_JZ2,209.00,8.71days
29/10/2025 09:00:30,buy,1.00,GBPCAD,1.84269,06/11/2025 21:00:25,1.85368,-5.00,12.76,109.90,786.55,810.84,113.40,-665.02,-92.00,1,Dragon Wave_LZ2,204.00,8.50days
29/10/2025 09:00:20,buy,1.00,GBPCAD,1.84264,06/11/2025 18:02:48,1.85124,-5.00,12.76,86.00,616.36,616.36,86.00,-661.44,-91.50,1,Dragon Wave_EZ2,201.04,8.38days
29/10/2025 09:00:24,buy,1.00,GBPCAD,1.84272,06/11/2025 18:02:42,1.85123,-5.00,12.76,85.10,609.98,609.98,85.10,-667.18,-92.30,1,Dragon Wave_GZ2,201.04,8.38days
29/10/2025 09:00:31,buy,1.00,GBPCAD,1.84271,06/11/2025 15:47:52,1.84906,-5.00,12.76,63.50,458.25,461.34,64.70,-666.46,-92.20,1,Dragon Wave_NZ2,198.79,8.28days
29/10/2025 16:00:27,buy,1.00,GBPCAD,1.83846,06/11/2025 15:00:09,1.84644,-5.00,12.76,79.80,573.85,763.45,107.20,-361.56,-49.70,1,Dragon Wave_BZ2,191.00,7.96days
29/10/2025 15:00:17,buy,1.00,GBPCAD,1.83927,06/11/2025 14:00:12,1.84536,-5.00,12.76,60.90,439.76,705.87,99.10,-419.67,-57.80,1,Dragon Wave_IZ2,191.00,7.96days
29/10/2025 15:00:19,buy,1.00,GBPCAD,1.83928,03/11/2025 18:00:19,1.84934,-5.00,6.41,100.60,716.48,716.48,100.60,-420.38,-57.90,1,Dragon Wave_KZ2,123.00,5.13days
29/10/2025 08:00:25,buy,1.00,GBPCHF,1.05146,03/11/2025 17:57:00,1.06157,-5.00,52.31,101.10,1299.00,1299.00,101.10,-119.57,-9.10,1,Dragon Wave_CZ2,129.94,5.41days
28/10/2025 16:00:19,buy,1.00,GBPCHF,1.05464,03/11/2025 15:00:26,1.06071,-5.00,62.87,60.70,809.71,818.75,61.40,-509.36,-40.90,1,Dragon Wave_JZ2,143.00,5.96days
17/10/2025 10:16:14,buy,1.00,GBPCHF,1.05936,03/11/2025 13:00:59,1.06049,-5.00,157.75,11.30,292.64,850.66,67.10,-1008.71,-88.10,1,Dragon Wave_LZ2,410.75,17.11days
